Country Name,Country Code,Series Name,Series Code,Year,Value
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,56785.9402392525
Channel Islands,CHI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
Channel Islands,CHI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Channel Islands,CHI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
Channel Islands,CHI,Lending interest rate (%),FR.INR.LEND,2020,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2020,254042159309.311
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,13114.815470545
Chile,CHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,3.04549084804326
Chile,CHL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Chile,CHL,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,39166118109.4101
Chile,CHL,Lending interest rate (%),FR.INR.LEND,2020,
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2020,14687744162801.0
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,10408.7195541075
China,CHN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,2.41942189457782
China,CHN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,2326232537961.7
China,CHN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,3357240875433.71
China,CHN,Lending interest rate (%),FR.INR.LEND,2020,4.35
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2020,270348342541.465
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5339.68711357943
Colombia,COL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,2.52663500084706
Colombia,COL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,155773467816.4
Colombia,COL,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,58499477956.7248
Colombia,COL,Lending interest rate (%),FR.INR.LEND,2020,9.85052425129014
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2020,1225039196.61091
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1527.16991011916
Comoros,COM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
Comoros,COM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,304821396.0
Comoros,COM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,294339897.88933
Comoros,COM,Lending interest rate (%),FR.INR.LEND,2020,8.09375
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,2020,48716961860.1325
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,507.521230077872
"Congo, Dem. Rep.",COD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
"Congo, Dem. Rep.",COD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,7102636135.2
"Congo, Dem. Rep.",COD,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,747655324.338114
"Congo, Dem. Rep.",COD,Lending interest rate (%),FR.INR.LEND,2020,25.9584937147496
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2020,11468687464.0046
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1993.586671931
"Congo, Rep.",COG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,1.79537147083108
"Congo, Rep.",COG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,8223877439.2
"Congo, Rep.",COG,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,1140500574.79268
"Congo, Rep.",COG,Lending interest rate (%),FR.INR.LEND,2020,
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2020,62395610760.0492
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,12394.0493969492
Costa Rica,CRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.724911478131376
Costa Rica,CRI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,30830818264.4
Costa Rica,CRI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,7231533677.41305
Costa Rica,CRI,Lending interest rate (%),FR.INR.LEND,2020,6.63808237583333
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,2020,63027852805.4204
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2179.72934832935
Cote d'Ivoire,CIV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,2.42500656821815
Cote d'Ivoire,CIV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,25106673275.5
Cote d'Ivoire,CIV,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
Cote d'Ivoire,CIV,Lending interest rate (%),FR.INR.LEND,2020,
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2020,57963370885.0798
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,14808.4620188819
Croatia,HRV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.154811374562106
Croatia,HRV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Croatia,HRV,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,23253815166.0319
Croatia,HRV,Lending interest rate (%),FR.INR.LEND,2020,
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2020,107351800000.0
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,9605.26125067263
Cuba,CUB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
Cuba,CUB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Cuba,CUB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
Cuba,CUB,Lending interest rate (%),FR.INR.LEND,2020,
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,2020,2534327597.76536
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,16356.0933594414
Curacao,CUW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
Curacao,CUW,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Curacao,CUW,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
Curacao,CUW,Lending interest rate (%),FR.INR.LEND,2020,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2020,25555093854.2968
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,28649.015625
Cyprus,CYP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-0.638422797978959
Cyprus,CYP,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Cyprus,CYP,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,1237326347.35603
Cyprus,CYP,Lending interest rate (%),FR.INR.LEND,2020,
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,2020,251109660602.536
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,23472.8915454417
Czechia,CZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,3.16129528497801
Czechia,CZE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Czechia,CZE,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,166125554207.071
Czechia,CZE,Lending interest rate (%),FR.INR.LEND,2020,3.34430704292427
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2020,355631021931.621
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,60985.4885601514
Denmark,DNK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.420711974110115
Denmark,DNK,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Denmark,DNK,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,72823350926.5649
Denmark,DNK,Lending interest rate (%),FR.INR.LEND,2020,
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2020,3185150981.03207
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2881.99924450145
Djibouti,DJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,1.7774078380617
Djibouti,DJI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,2900369858.3
Djibouti,DJI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,686339280.94212
Djibouti,DJI,Lending interest rate (%),FR.INR.LEND,2020,
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2020,504214814.814815
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,7461.77933220095
Dominica,DMA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-0.727116412668203
Dominica,DMA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,480930079.6
Dominica,DMA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,165824163.308941
Dominica,DMA,Lending interest rate (%),FR.INR.LEND,2020,6.89907858333333
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2020,78844656298.1776
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,7162.29175242114
Dominican Republic,DOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,3.78103179915517
Dominican Republic,DOM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,40559732187.0
Dominican Republic,DOM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,10844812012.4981
Dominican Republic,DOM,Lending interest rate (%),FR.INR.LEND,2020,10.9796416666667
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2020,95865472000.0
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5463.64509649315
Ecuador,ECU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-0.338872392562139
Ecuador,ECU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,56397276775.8
Ecuador,ECU,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,7136589071.47075
Ecuador,ECU,Lending interest rate (%),FR.INR.LEND,2020,
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2020,383817841547.099
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3511.11381026379
"Egypt, Arab Rep.",EGY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,5.04493288977539
"Egypt, Arab Rep.",EGY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,132538717154.0
"Egypt, Arab Rep.",EGY,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,38972812936.6708
"Egypt, Arab Rep.",EGY,Lending interest rate (%),FR.INR.LEND,2020,11.3666666666667
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2020,24921190000.0
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3997.19279583709
El Salvador,SLV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-0.371590212324095
El Salvador,SLV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,18485326634.2
El Salvador,SLV,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,3082859548.1397
El Salvador,SLV,Lending interest rate (%),FR.INR.LEND,2020,
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2020,9893816007.7398
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5764.05502912947
Equatorial Guinea,GNQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,4.76669523944228
Equatorial Guinea,GNQ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Equatorial Guinea,GNQ,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,60833004.0225614
Equatorial Guinea,GNQ,Lending interest rate (%),FR.INR.LEND,2020,
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2020,
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,
Eritrea,ERI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
Eritrea,ERI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,798652429.3
Eritrea,ERI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
Eritrea,ERI,Lending interest rate (%),FR.INR.LEND,2020,
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2020,31820771493.8974
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,23933.9939421065
Estonia,EST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-0.44453109767983
Estonia,EST,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Estonia,EST,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,1996892748.8784
Estonia,EST,Lending interest rate (%),FR.INR.LEND,2020,
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,2020,4105756862.55271
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3442.3216527415
Eswatini,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
Eswatini,SWZ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,957337769.2
Eswatini,SWZ,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,545564174.123745
Eswatini,SWZ,Lending interest rate (%),FR.INR.LEND,2020,7.95833333333333
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2020,107657734392.446
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,905.313175805855
Ethiopia,ETH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,20.3563468559061
Ethiopia,ETH,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,32363947104.1
Ethiopia,ETH,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,3046114358.80765
Ethiopia,ETH,Lending interest rate (%),FR.INR.LEND,2020,
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2020,3271813311.5831
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,62236.0866558197
Faroe Islands,FRO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
Faroe Islands,FRO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Faroe Islands,FRO,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
Faroe Islands,FRO,Lending interest rate (%),FR.INR.LEND,2020,
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2020,4432466237.09588
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4844.42129036462
Fiji,FJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-2.5952432588738
Fiji,FJI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,2047345488.9
Fiji,FJI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,1081812964.94674
Fiji,FJI,Lending interest rate (%),FR.INR.LEND,2020,6.18490255198124
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2020,270000311606.226
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,48828.6846862799
Finland,FIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.290554555653239
Finland,FIN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Finland,FIN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,13479975777.3892
Finland,FIN,Lending interest rate (%),FR.INR.LEND,2020,
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2020,2647926055110.05
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,39169.8606000707
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.476498852725066
France,FRA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
France,FRA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,224236417867.711
France,FRA,Lending interest rate (%),FR.INR.LEND,2020,
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,2020,5792545870.80614
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,20746.2720428286
French Polynesia,PYF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
French Polynesia,PYF,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
French Polynesia,PYF,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
French Polynesia,PYF,Lending interest rate (%),FR.INR.LEND,2020,
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2020,15342236163.9864
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6605.80346077565
Gabon,GAB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,1.35276110675333
Gabon,GAB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,7729911668.2
Gabon,GAB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,1386494674.6587
Gabon,GAB,Lending interest rate (%),FR.INR.LEND,2020,
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,2020,1812170891.19069
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,720.335143352133
"Gambia, The",GMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,5.93127636562441
"Gambia, The",GMB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,964018162.5
"Gambia, The",GMB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,387046403.563775
"Gambia, The",GMB,Lending interest rate (%),FR.INR.LEND,2020,28.0
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2020,16010869215.68
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4300.85701291207
Georgia,GEO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,5.2024648897534
Georgia,GEO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,20089586516.9
Georgia,GEO,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,3913274194.81288
Georgia,GEO,Lending interest rate (%),FR.INR.LEND,2020,11.8008
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,2020,3940142541354.1
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,47379.765194548
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.144877925813982
Germany,DEU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Germany,DEU,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,268408603348.679
Germany,DEU,Lending interest rate (%),FR.INR.LEND,2020,
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2020,70043099675.68
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2196.54789313621
Ghana,GHA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,9.88728956269944
Ghana,GHA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,40593555085.6
Ghana,GHA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,7884091538.70727
Ghana,GHA,Lending interest rate (%),FR.INR.LEND,2020,
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,2020,
Gibraltar,GIB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,
Gibraltar,GIB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
Gibraltar,GIB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Gibraltar,GIB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
Gibraltar,GIB,Lending interest rate (%),FR.INR.LEND,2020,
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2020,191362985554.861
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,17886.733165236
Greece,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-1.24798355581405
Greece,GRC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Greece,GRC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,11931180004.6485
Greece,GRC,Lending interest rate (%),FR.INR.LEND,2020,
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2020,3082884653.2456
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,54693.0766804265
Greenland,GRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
Greenland,GRL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Greenland,GRL,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
Greenland,GRL,Lending interest rate (%),FR.INR.LEND,2020,
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,2020,1043411111.11111
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,8968.55890108484
Grenada,GRD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-0.740732597045498
Grenada,GRD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,681649747.6
Grenada,GRD,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,293320432.166449
Grenada,GRD,Lending interest rate (%),FR.INR.LEND,2020,6.83319808333333
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,2020,5916000000.0
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,36482.9363953675
Guam,GUM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
Guam,GUM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Guam,GUM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
Guam,GUM,Lending interest rate (%),FR.INR.LEND,2020,
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,2020,77719464220.73
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4477.61761796418
Guatemala,GTM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,3.21444062197352
Guatemala,GTM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,24357414712.1
Guatemala,GTM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,18463562201.5352
Guatemala,GTM,Lending interest rate (%),FR.INR.LEND,2020,12.5258333333333
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2020,14088693742.9464
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1053.66097696415
Guinea,GIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,10.6016203387167
Guinea,GIN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,4117019182.0
Guinea,GIN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,1499116032.51595
Guinea,GIN,Lending interest rate (%),FR.INR.LEND,2020,
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,2020,1646400349.84867
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,817.780335749159
Guinea-Bissau,GNB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,1.14000939393213
Guinea-Bissau,GNB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,869821712.8
Guinea-Bissau,GNB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
Guinea-Bissau,GNB,Lending interest rate (%),FR.INR.LEND,2020,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2020,5471256594.72422
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6775.70939096303
Guyana,GUY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.99333702283873
Guyana,GUY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,1506687262.6
Guyana,GUY,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,680634183.680422
Guyana,GUY,Lending interest rate (%),FR.INR.LEND,2020,9.46527777777779
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,2020,14508222518.3018
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1290.32538667383
Haiti,HTI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,22.7963113642528
Haiti,HTI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,2318336200.9
Haiti,HTI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,2590258526.98275
Haiti,HTI,Lending interest rate (%),FR.INR.LEND,2020,14.6341666666667
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,2020,23352232483.755
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2307.61494319511
Honduras,HND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,3.46841177951184
Honduras,HND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,11074425349.5
Honduras,HND,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,8138457727.65673
Honduras,HND,Lending interest rate (%),FR.INR.LEND,2020,17.0091666666667
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,2020,344943149590.058
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,46109.2299946609
"Hong Kong SAR, China",HKG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.2509620210808
"Hong Kong SAR, China",HKG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
"Hong Kong SAR, China",HKG,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,491775722027.416
"Hong Kong SAR, China",HKG,Lending interest rate (%),FR.INR.LEND,2020,5.0
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2020,157288955508.176
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,16131.9540355923
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,3.32674385766738
Hungary,HUN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Hungary,HUN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,41349416012.5512
Hungary,HUN,Lending interest rate (%),FR.INR.LEND,2020,1.95768913324167
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2020,21629953194.0659
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,59023.5663465778
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,2.84792401518665
Iceland,ISL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Iceland,ISL,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,6419314385.06349
Iceland,ISL,Lending interest rate (%),FR.INR.LEND,2020,5.75871241217229
